time,centroid_x,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z
9.1,0.036,88.844,88.422,91.062,-27.667,-31.854
9.12,-0.078,88.943,88.621,91.062,-27.609,-31.973
9.14,0.024,89.042,88.621,91.062,-27.696,-31.824
9.16,-0.06,88.746,88.323,91.062,-27.638,-31.914
9.18,0.026,89.042,88.422,91.062,-27.609,-31.914
9.2,-0.039,88.943,88.422,90.963,-27.696,-31.854
9.22,-0.049,88.943,88.522,91.062,-27.667,-31.884
9.24,-0.009,88.943,88.422,91.161,-27.638,-31.884
9.26,-0.047,89.14,88.422,91.161,-27.638,-31.943
9.28,0.03,89.042,88.522,90.963,-27.696,-31.824
9.3,-0.092,88.844,88.224,91.062,-27.696,-31.943
9.32,0.03,88.844,88.422,91.062,-27.667,-31.884
9.34,-0.062,89.042,88.422,90.963,-27.638,-31.943
9.36,-0.002,88.943,88.621,90.963,-27.609,-31.824
9.38,-0.002,88.943,88.422,91.062,-27.667,-31.914
9.4,-0.045,89.042,88.522,91.062,-27.667,-31.914
9.42,-0.023,88.746,88.422,90.865,-27.755,-31.824
9.44,-0.094,89.042,88.422,91.062,-27.667,-31.973
9.46,0.073,89.042,88.522,91.161,-27.638,-31.824
9.48,-0.103,89.042,88.422,91.062,-27.667,-31.973
9.5,0.002,88.844,88.522,91.259,-27.638,-31.914
9.52,-0.025,89.042,88.422,90.963,-27.696,-31.914
9.54,-0.005,88.943,88.422,90.963,-27.609,-31.914
9.56,-0.009,88.844,88.621,90.865,-27.726,-31.795
9.58,-0.088,89.042,88.224,91.062,-27.609,-31.973
9.6,0.049,89.042,88.522,91.062,-27.58,-31.824
9.62,-0.121,88.943,88.422,91.062,-27.696,-32.032
9.64,0.04,88.943,88.621,91.062,-27.696,-31.854
9.66,-0.051,89.042,88.422,90.963,-27.696,-31.943
9.68,0.01,89.042,88.621,91.161,-27.696,-31.795
9.7,-0.029,89.042,88.422,90.865,-27.667,-31.914
9.72,-0.068,88.943,88.422,90.963,-27.609,-31.914
9.74,0.04,89.042,88.522,90.865,-27.609,-31.854
9.76,-0.117,89.042,88.422,90.963,-27.696,-31.943
9.78,0.063,88.844,88.522,91.062,-27.638,-31.824
9.8,-0.07,88.844,88.422,91.062,-27.667,-31.914
9.82,-0.002,88.943,88.621,91.062,-27.755,-31.795
9.84,-0.064,89.042,88.323,91.062,-27.696,-31.914
9.86,-0.013,88.943,88.522,91.161,-27.551,-31.914
9.88,-0.007,88.844,88.522,90.963,-27.696,-31.854
9.9,-0.08,88.844,88.422,90.865,-27.667,-31.914
9.92,0.022,88.943,88.522,91.062,-27.667,-31.854
9.94,-0.074,89.14,88.422,91.062,-27.667,-32.003
9.96,0.044,88.943,88.522,91.062,-27.696,-31.824
9.98,-0.047,88.844,88.621,91.161,-27.696,-31.914
10,-0.002,89.042,88.422,90.865,-27.609,-31.854
10.02,-0.023,89.042,88.422,90.865,-27.696,-31.884
10.04,-0.033,89.042,88.422,91.062,-27.696,-31.824
10.06,0,88.844,88.422,90.865,-27.667,-31.824
10.08,-0.064,89.042,88.422,91.161,-27.609,-32.003
10.1,0.022,88.943,88.522,91.062,-27.726,-31.854
10.12,-0.088,89.042,88.422,90.963,-27.609,-31.973
10.14,0.053,88.943,88.422,91.062,-27.609,-31.914
10.16,-0.039,88.844,88.323,90.963,-27.696,-31.943
10.18,-0.031,88.943,88.422,91.161,-27.609,-31.914
10.2,-0.023,88.943,88.621,91.062,-27.638,-31.884
10.22,-0.062,88.844,88.323,90.865,-27.696,-31.914
10.24,0.024,88.844,88.621,90.963,-27.667,-31.854
10.26,-0.096,89.042,88.224,91.062,-27.609,-31.943
10.28,0.055,88.844,88.422,90.963,-27.667,-31.884
10.3,-0.078,88.943,88.224,91.062,-27.667,-31.914
10.32,-0.019,88.943,88.621,91.161,-27.609,-31.795
10.34,-0.037,89.042,88.224,90.963,-27.696,-31.854
10.36,-0.019,88.844,88.422,90.963,-27.609,-31.914
10.38,0.01,88.844,88.621,91.062,-27.667,-31.914
10.4,-0.113,88.844,88.422,91.161,-27.696,-31.943
10.42,0.046,88.943,88.621,91.062,-27.638,-31.854
10.44,-0.092,88.943,88.422,91.161,-27.696,-31.973
10.46,0.012,88.844,88.522,91.062,-27.638,-31.824
10.48,-0.031,89.042,88.422,91.062,-27.638,-32.003
10.5,-0.017,88.943,88.522,91.062,-27.696,-31.854
10.52,-0.021,89.042,88.522,90.963,-27.696,-31.914
10.54,-0.074,89.042,88.422,91.062,-27.638,-31.973
10.56,0.071,88.844,88.522,91.062,-27.58,-31.824
10.58,-0.109,89.042,88.422,91.062,-27.696,-31.973
10.6,0.038,88.844,88.522,91.062,-27.638,-31.884
10.62,-0.07,89.042,88.224,90.963,-27.609,-32.003
10.64,-0.019,89.042,88.621,91.161,-27.609,-31.854
10.66,-0.043,88.844,88.422,90.963,-27.696,-31.914
10.68,-0.058,89.042,88.422,90.865,-27.667,-31.914
10.7,0.012,89.042,88.621,90.963,-27.638,-31.854
10.72,-0.129,89.042,88.422,91.062,-27.609,-32.003
10.74,0.047,88.844,88.422,91.161,-27.609,-31.795
10.76,-0.072,89.042,88.422,90.865,-27.696,-32.032
10.78,0.018,88.943,88.422,90.865,-27.726,-31.824
10.8,-0.054,88.746,88.522,91.062,-27.696,-31.973
10.82,-0.031,89.042,88.422,91.259,-27.638,-31.973
10.84,0.004,88.844,88.422,91.062,-27.696,-31.824
10.86,-0.088,89.042,88.621,91.161,-27.696,-31.973
10.88,0.032,88.943,88.422,91.062,-27.609,-31.854
10.9,-0.092,89.042,88.422,91.062,-27.696,-31.973
10.92,0.024,89.042,88.422,90.963,-27.638,-31.854
10.94,-0.043,89.042,88.422,91.062,-27.696,-31.914
10.96,0.004,89.14,88.422,90.963,-27.696,-31.914
10.98,-0.003,88.943,88.422,91.062,-27.638,-31.884
11,-0.064,88.943,88.621,91.062,-27.638,-31.943
11.02,0.024,88.943,88.422,91.062,-27.667,-31.884
11.04,-0.098,88.844,88.422,91.062,-27.609,-32.032
11.06,0.038,89.042,88.422,90.865,-27.638,-31.824
11.08,-0.072,88.943,88.422,91.161,-27.696,-31.914
11.1,-0.007,88.943,88.522,91.062,-27.696,-31.884
11.12,-0.051,88.943,88.422,91.062,-27.696,-31.914
11.14,-0.037,88.943,88.621,91.062,-27.667,-31.914
11.16,0.006,88.844,88.621,91.259,-27.696,-31.914
11.18,-0.078,88.844,88.422,91.062,-27.638,-31.943
11.2,0.012,88.844,88.621,91.062,-27.667,-31.854
11.22,-0.096,89.042,88.522,90.963,-27.696,-31.973
11.24,0.047,88.943,88.522,91.062,-27.609,-31.884
11.26,-0.052,89.042,88.422,91.062,-27.667,-31.973
11.28,-0.015,88.844,88.422,90.963,-27.609,-31.824
11.3,-0.031,88.746,88.323,90.865,-27.58,-31.943
11.32,-0.037,88.647,88.224,90.865,-27.609,-31.795
11.34,-0.009,88.647,88.025,90.766,-27.638,-31.765
11.36,-0.103,88.45,87.826,90.47,-27.551,-31.795
11.38,0.051,88.253,87.727,90.174,-27.405,-31.557
11.4,-0.101,87.957,87.33,90.174,-27.405,-31.616
11.42,0.01,87.76,87.528,89.977,-27.347,-31.408
11.44,-0.027,87.858,87.23,89.977,-27.317,-31.527
11.46,-0.011,87.464,87.23,89.681,-27.201,-31.349
11.48,-0.015,87.168,86.535,89.385,-27.23,-31.23
11.5,-0.078,86.774,86.137,88.99,-27.055,-31.171
11.52,0.038,86.281,86.137,88.497,-26.938,-30.933
11.54,-0.123,86.281,85.74,88.102,-26.822,-30.933
11.56,0.046,85.689,85.442,87.905,-26.734,-30.695
11.58,-0.035,85.393,84.846,87.412,-26.588,-30.636
11.6,-0.021,85.196,84.647,87.214,-26.472,-30.457
11.62,-0.047,84.604,84.25,86.721,-26.355,-30.309
11.64,-0.066,84.604,84.051,86.721,-26.239,-30.309
11.66,0.046,84.309,84.051,86.425,-26.209,-30.16
11.68,-0.129,84.21,83.654,86.228,-26.18,-30.16
11.7,0.032,84.21,83.753,86.228,-26.064,-30.041
11.72,-0.06,84.21,83.455,86.228,-26.064,-30.071
11.74,0.002,84.111,83.554,86.228,-26.035,-29.952
11.76,-0.037,83.816,83.554,86.03,-26.005,-29.952
11.78,-0.054,83.914,83.355,86.03,-25.976,-30.041
11.8,0.024,83.914,83.554,85.833,-25.976,-29.893
11.82,-0.113,83.914,83.455,86.03,-25.918,-29.982
11.84,0.057,83.816,83.355,85.932,-25.976,-29.833
11.86,-0.086,83.322,82.66,85.241,-25.918,-29.982
11.88,0.002,81.942,81.468,83.761,-25.568,-29.447
11.9,-0.06,80.857,80.375,82.873,-25.247,-29.061
11.92,-0.033,80.167,79.779,82.084,-24.868,-28.704
11.94,0.006,79.477,79.083,81.295,-24.635,-28.377
11.96,-0.08,79.181,78.487,80.999,-24.489,-28.199
11.98,0.032,78.589,77.991,80.604,-24.344,-27.961
12,-0.076,78.294,77.792,80.308,-24.169,-27.932
12.02,0.036,78.294,77.593,80.012,-24.023,-27.635
12.04,-0.047,77.899,77.295,80.012,-24.081,-27.664
12.06,0.002,77.899,77.394,79.815,-23.994,-27.575
12.08,-0.023,77.603,77.295,79.519,-24.023,-27.575
12.1,-0.054,77.603,77.096,79.322,-23.935,-27.486
12.12,-0.009,77.406,76.898,79.322,-23.848,-27.456
12.14,-0.07,77.406,76.997,79.42,-23.819,-27.456
12.16,0.012,77.308,77.096,79.322,-23.877,-27.337
12.18,-0.092,77.308,76.898,79.322,-23.819,-27.516
12.2,0.026,77.209,76.898,79.322,-23.79,-27.278
12.22,-0.054,77.11,76.898,79.026,-23.819,-27.397
12.24,-0.033,77.209,76.798,79.223,-23.731,-27.337
12.26,-0.027,76.124,75.904,78.236,-23.673,-27.189
12.28,-0.056,75.04,74.315,76.954,-23.323,-26.921
12.3,0.022,74.053,73.619,75.671,-22.944,-26.327
12.32,-0.092,73.067,72.626,74.882,-22.682,-26.089
12.34,0.071,72.476,72.228,74.29,-22.39,-25.703
12.36,-0.06,72.18,71.533,73.895,-22.186,-25.584
12.38,0.004,71.687,71.433,73.599,-21.953,-25.347
12.4,-0.029,71.49,70.738,73.007,-21.982,-25.228
12.42,-0.033,71.194,70.837,72.711,-21.895,-25.109
12.44,-0.009,70.898,70.639,72.514,-21.72,-25.049
12.46,-0.103,70.799,70.142,72.613,-21.632,-24.96
12.48,0.049,70.799,70.042,72.416,-21.603,-24.871
12.5,-0.119,70.799,70.142,72.416,-21.632,-24.841
12.52,0.022,70.504,70.241,72.317,-21.574,-24.752
12.54,-0.045,70.109,69.446,71.626,-21.486,-24.841
12.56,0,68.433,67.956,70.442,-21.166,-24.307
12.58,-0.037,67.25,66.963,68.962,-20.845,-23.92
12.6,-0.058,66.264,65.77,67.976,-20.349,-23.534
12.62,0.04,65.573,65.075,67.187,-20.174,-23.177
12.64,-0.119,65.08,64.578,66.496,-19.941,-22.969
12.66,0.059,64.39,64.181,66.003,-19.679,-22.583
12.68,-0.043,64.291,63.585,65.805,-19.591,-22.553
12.7,0,63.897,63.684,65.805,-19.475,-22.316
12.72,-0.047,63.404,63.287,65.115,-19.358,-22.316
12.74,-0.017,63.503,63.088,65.312,-19.242,-22.197
12.76,0.008,63.108,62.889,64.917,-19.271,-22.108
12.78,-0.098,63.108,62.889,64.819,-19.242,-22.197
12.8,0.03,63.01,62.69,64.819,-19.125,-21.84
12.82,-0.1,63.207,62.492,64.621,-19.125,-22.137
12.84,-0.005,62.024,61.796,63.438,-19.008,-21.721
12.86,-0.054,60.742,60.505,62.352,-18.688,-21.513
12.88,-0.013,60.15,59.71,61.563,-18.309,-21.097
12.9,-0.037,59.558,59.014,60.872,-18.163,-20.741
12.92,-0.047,58.868,58.518,60.478,-17.871,-20.533
12.94,0.04,58.276,58.12,60.083,-17.726,-20.295
12.96,-0.06,58.375,57.723,59.689,-17.58,-20.265
12.98,0.036,57.981,57.624,59.393,-17.492,-19.998
13,-0.068,57.783,57.524,59.195,-17.346,-20.057
13.02,0.022,57.586,57.027,58.998,-17.346,-19.938
13.04,-0.023,57.586,56.928,58.801,-17.259,-19.909
13.06,-0.06,57.389,56.928,58.899,-17.23,-19.849
13.08,-0.003,56.995,56.928,58.702,-17.259,-19.76
13.1,-0.096,57.192,56.829,58.702,-17.142,-19.909
13.12,0.026,57.093,57.027,58.505,-17.201,-19.641
13.14,-0.113,56.502,56.034,58.011,-17.172,-19.701
13.16,0.02,55.614,55.239,56.827,-16.822,-19.344
13.18,-0.049,54.628,54.047,55.94,-16.53,-19.077
13.2,-0.019,54.036,53.848,55.545,-16.239,-18.72
13.22,-0.029,53.346,53.153,54.854,-16.093,-18.512
13.24,-0.045,53.248,52.855,54.558,-15.947,-18.334
13.26,0.034,52.853,52.457,54.164,-15.772,-18.096
13.28,-0.092,52.557,52.159,53.769,-15.714,-18.156
13.3,0.065,52.261,52.159,53.67,-15.597,-17.888
13.32,-0.088,52.261,51.762,53.473,-15.597,-17.977
13.34,-0.005,51.966,51.961,53.572,-15.51,-17.74
13.36,-0.037,51.768,51.364,53.177,-15.568,-17.829
13.38,-0.023,51.67,51.464,53.177,-15.364,-17.591
13.4,-0.043,51.473,51.464,52.98,-15.393,-17.68
13.42,-0.098,51.275,50.768,52.585,-15.364,-17.591
13.44,0.053,49.698,49.477,51.105,-15.014,-17.264
13.46,-0.127,48.613,48.086,49.625,-14.635,-16.908
13.48,0.026,47.331,47.39,48.935,-14.227,-16.343
13.5,-0.047,46.838,46.198,48.146,-13.935,-16.076
13.52,-0.002,46.247,46,47.455,-13.731,-15.689
13.54,-0.047,45.556,45.403,46.863,-13.527,-15.541
13.56,-0.029,45.458,45.006,46.567,-13.265,-15.481
13.58,0.04,45.063,44.807,46.271,-13.207,-15.125
13.6,-0.115,44.866,44.609,45.876,-13.061,-15.184
13.62,0.047,44.57,44.509,45.876,-13.002,-15.006
13.64,-0.086,44.669,44.012,45.58,-13.002,-15.125
13.66,0.004,44.176,44.311,45.383,-13.002,-14.768
13.68,-0.064,44.077,44.112,45.383,-13.032,-14.917
13.7,-0.043,43.979,43.913,45.383,-12.828,-14.857
13.72,-0.005,44.176,44.012,45.284,-12.886,-14.738
13.74,-0.098,43.091,42.92,44.298,-12.711,-14.768
13.76,0.042,41.908,41.827,43.114,-12.419,-14.233
13.78,-0.092,41.119,40.635,42.029,-12.011,-13.995
13.8,0.024,40.232,40.237,41.338,-11.836,-13.49
13.82,-0.047,39.738,39.343,40.648,-11.486,-13.312
13.84,-0.003,39.147,38.946,40.253,-11.282,-13.074
13.86,-0.003,38.654,38.35,39.76,-11.224,-12.866
13.88,-0.068,38.457,38.151,39.464,-11.049,-12.718
13.9,0.008,37.964,37.952,39.069,-10.991,-12.569
13.92,-0.09,38.062,37.654,38.97,-10.874,-12.51
13.94,0.032,37.865,37.753,38.773,-10.845,-12.272
13.96,-0.08,37.668,37.455,38.674,-10.816,-12.48
13.98,0.016,37.668,37.455,38.576,-10.758,-12.331
14,-0.051,37.569,37.058,38.28,-10.758,-12.361
14.02,-0.035,37.076,37.157,38.28,-10.612,-12.213
14.04,-0.023,36.682,36.164,37.688,-10.641,-12.064
14.06,-0.052,36.189,36.164,37.392,-10.379,-12.005
14.08,0.016,35.794,35.965,36.898,-10.262,-11.826
14.1,-0.115,35.696,35.369,36.701,-10.145,-11.826
14.12,0.057,35.498,35.369,36.701,-10.058,-11.529
14.14,-0.07,34.808,34.177,35.517,-9.912,-11.44
14.16,0.018,33.625,33.779,34.629,-9.591,-11.024
14.18,-0.019,33.132,32.786,33.84,-9.387,-10.875
14.2,-0.005,32.54,32.388,33.445,-9.242,-10.489
14.22,-0.051,31.85,32.09,32.952,-9.096,-10.341
14.24,-0.098,31.85,31.395,32.558,-8.863,-10.311
14.26,0.063,31.357,31.395,32.459,-8.775,-10.043
14.28,-0.117,31.357,30.998,32.262,-8.717,-10.133
14.3,0.024,31.16,31.196,31.966,-8.629,-9.776
14.32,-0.054,31.061,30.6,31.966,-8.629,-9.984
14.34,-0.011,30.963,30.699,31.867,-8.542,-9.687
14.36,-0.047,30.667,30.501,31.472,-8.513,-9.717
14.38,-0.052,30.667,30.6,31.571,-8.425,-9.776
14.4,0.01,30.469,30.501,31.374,-8.425,-9.538
14.42,-0.119,29.681,29.607,30.683,-8.309,-9.627
14.44,0.073,28.103,28.414,29.203,-7.959,-9.093
14.46,-0.056,27.314,26.924,28.019,-7.609,-8.885
14.48,0.016,26.427,26.427,27.23,-7.346,-8.35
14.5,-0.056,25.835,25.434,26.441,-6.997,-8.112
14.52,-0.023,25.342,24.937,26.046,-6.705,-7.845
14.54,0.004,24.849,24.738,25.849,-6.705,-7.577
14.56,-0.094,24.652,24.54,25.355,-6.53,-7.607
14.58,0.018,24.257,24.043,24.862,-6.472,-7.369
14.6,-0.101,24.257,24.043,24.862,-6.355,-7.429
14.62,0.02,23.863,23.844,24.763,-6.326,-7.221
14.64,-0.058,23.863,23.546,24.566,-6.297,-7.221
14.66,-0.005,23.863,23.844,24.566,-6.209,-7.072
14.68,-0.021,23.863,23.546,24.369,-6.18,-7.161
14.7,-0.043,23.666,23.546,24.468,-6.209,-7.161
14.72,-0.009,23.468,23.348,24.27,-6.151,-7.042
14.74,-0.064,23.37,23.049,24.073,-6.005,-7.012
14.76,0.016,22.877,22.95,23.58,-6.064,-6.775
14.78,-0.092,23.074,22.553,23.58,-5.889,-6.953
14.8,0.036,22.778,22.751,23.382,-5.918,-6.656
14.82,-0.064,22.187,21.758,22.396,-5.714,-6.745
14.84,-0.009,21.398,21.46,22.001,-5.51,-6.329
14.86,-0.033,20.806,20.665,21.508,-5.364,-6.18
14.88,-0.037,20.51,20.268,21.113,-5.189,-6.002
14.9,-0.021,19.82,19.97,20.62,-5.102,-5.735
14.92,-0.092,19.919,19.373,20.423,-4.956,-5.883
14.94,0.071,19.426,19.672,20.127,-4.81,-5.556
14.96,-0.088,19.623,19.175,20.127,-4.927,-5.616
14.98,0.018,19.228,19.473,20.028,-4.781,-5.408
15,-0.021,19.228,18.678,19.929,-4.693,-5.586
15.02,-0.007,19.228,18.976,19.929,-4.635,-5.378
15.04,-0.023,18.933,18.976,19.732,-4.723,-5.289
15.06,-0.086,19.031,18.976,19.732,-4.723,-5.497
15.08,0.03,18.933,19.175,19.732,-4.693,-5.289
15.1,-0.127,19.13,18.976,19.436,-4.664,-5.527
15.12,0.044,18.834,19.075,19.535,-4.635,-5.2
15.14,-0.049,19.031,18.579,19.337,-4.635,-5.348
15.16,-0.017,18.538,18.678,19.14,-4.548,-5.17
15.18,-0.037,18.341,18.479,19.041,-4.489,-5.23
15.2,-0.074,18.44,18.38,18.844,-4.431,-5.259
15.22,0.04,17.749,17.883,18.351,-4.285,-4.932
15.24,-0.119,17.355,16.989,17.759,-4.227,-4.962
15.26,0.047,16.665,16.89,17.364,-4.023,-4.516
15.28,-0.064,16.467,16.194,16.969,-3.819,-4.665
15.3,0.012,16.073,16.194,16.772,-3.79,-4.279
15.32,-0.049,16.073,15.996,16.674,-3.76,-4.308
15.34,-0.058,15.777,15.697,16.476,-3.673,-4.279
15.36,0.022,15.777,15.598,16.279,-3.586,-4.16
15.38,-0.1,15.679,15.499,16.18,-3.586,-4.219
15.4,0.038,15.383,15.598,16.082,-3.644,-4.041
15.42,-0.101,15.58,15.3,16.279,-3.527,-4.308
15.44,0.006,15.481,15.499,15.786,-3.527,-4.011
15.46,-0.043,15.383,15.499,15.983,-3.527,-4.16
15.48,-0.011,15.481,15.3,15.983,-3.498,-4.1
15.5,-0.013,15.383,15.399,15.884,-3.498,-4.041
15.52,-0.062,15.383,15.3,15.786,-3.469,-4.1
15.54,0.012,14.692,14.903,15.588,-3.44,-3.892
15.56,-0.078,14.791,14.605,15.588,-3.265,-3.952
15.58,0.046,14.692,14.605,15.095,-3.352,-3.714
15.6,-0.078,14.298,14.307,14.898,-3.236,-3.803
15.62,-0.002,13.608,13.412,14.108,-3.002,-3.566
15.64,-0.027,12.72,12.618,13.122,-2.915,-3.209
15.66,-0.039,11.931,12.022,12.53,-2.594,-3.031
15.68,0.01,11.636,11.227,11.839,-2.419,-2.852
15.7,-0.064,11.143,10.929,11.839,-2.274,-2.763
15.72,0.016,10.65,10.929,11.149,-2.186,-2.496
15.74,-0.101,10.65,10.432,11.149,-2.186,-2.555
15.76,0.03,10.354,10.631,11.05,-2.011,-2.377
15.78,-0.047,10.452,10.134,10.951,-2.011,-2.407
15.8,-0.039,10.058,10.233,10.655,-1.982,-2.169
15.82,-0.029,10.058,9.736,10.458,-1.924,-2.228
15.84,-0.06,10.058,9.836,10.557,-1.865,-2.318
15.86,0.034,9.959,10.134,10.458,-1.953,-2.08
15.88,-0.088,10.058,9.736,10.557,-1.895,-2.377
15.9,0.044,10.058,10.134,10.359,-1.836,-2.169
15.92,-0.064,9.17,8.842,9.471,-1.895,-2.11
15.94,-0.019,7.987,8.246,8.584,-1.574,-1.783
15.96,-0.015,7.001,6.955,7.498,-1.37,-1.456
15.98,-0.047,6.804,6.557,6.906,-1.078,-1.337
16,0.016,5.916,6.06,6.216,-0.962,-1.129
16.02,-0.109,5.522,5.166,5.722,-0.758,-1.188
16.04,0.063,5.128,5.266,5.624,-0.67,-0.802
16.06,-0.08,4.832,4.67,4.933,-0.67,-0.921
16.08,0.022,4.536,4.67,4.835,-0.553,-0.535
16.1,-0.056,4.437,4.173,4.539,-0.612,-0.772
16.12,-0.013,4.142,4.073,4.539,-0.466,-0.624
16.14,-0.027,4.142,4.272,4.44,-0.524,-0.564
16.16,-0.082,4.142,3.974,4.144,-0.408,-0.654
16.18,0.042,3.846,3.974,4.341,-0.408,-0.505
16.2,-0.147,4.142,3.875,4.144,-0.466,-0.564
16.22,0.03,3.649,3.875,4.144,-0.379,-0.416
16.24,-0.051,4.043,3.676,4.144,-0.408,-0.624
16.26,0.012,3.747,3.974,3.848,-0.408,-0.416
16.28,-0.051,3.747,3.775,4.045,-0.524,-0.446
16.3,-0.025,3.846,3.577,4.045,-0.291,-0.564
16.32,-0.025,3.254,3.279,3.552,-0.349,-0.475
16.34,-0.1,2.958,3.08,3.157,-0.349,-0.416
16.36,0.038,2.564,2.583,2.664,-0.291,-0.238
16.38,-0.078,2.465,2.186,2.664,-0.145,-0.505
16.4,0.018,1.874,2.086,1.973,-0.233,-0.148
16.42,-0.058,1.183,1.292,1.579,-0.145,-0.297
16.44,-0.005,0.888,0.795,1.085,0.059,-0.119
16.46,-0.005,0.493,0.497,0.395,-0.145,0
16.48,-0.078,0.296,0.397,0.592,-0.058,-0.089
16.5,0.012,-0.197,-0.199,0.099,0.03,-0.089
16.52,-0.092,0,-0.397,0.099,0,-0.178
16.54,0.016,-0.197,-0.199,-0.296,0,0.06
16.56,-0.054,-0.493,-0.497,-0.394,0,-0.148
16.58,0.018,-0.493,-0.497,-0.296,0,0.03
16.6,-0.043,-0.69,-0.497,-0.69,-0.058,0
16.62,-0.023,-0.69,-0.497,-0.493,0,-0.089
16.64,0.004,-0.69,-0.894,-0.493,-0.058,0.089
16.66,-0.074,-0.69,-0.695,-0.493,0,-0.089
16.68,0.036,-0.789,-0.695,-0.69,0,0
16.7,-0.072,-0.69,-0.894,-0.493,0,-0.148
16.72,0.042,-0.887,-0.497,-0.789,0,-0.03
16.74,-0.07,-0.69,-0.894,-0.789,-0.058,-0.148
16.76,-0.009,-0.789,-0.596,-0.493,0.059,0.06
16.78,-0.025,-0.789,-0.894,-0.789,-0.029,-0.03
16.8,-0.041,-0.69,-0.695,-0.493,0.03,-0.089
16.82,-0.015,-0.69,-0.497,-0.69,-0.058,0
16.84,-0.105,-0.69,-0.894,-0.493,-0.058,-0.089
16.86,0.057,-0.69,-0.497,-0.493,-0.029,0.089
16.88,-0.123,-0.592,-0.894,-0.493,-0.058,-0.148
16.9,0.004,-0.69,-0.397,-0.493,0.059,0.089
16.92,-0.023,-0.789,-0.993,-0.69,0,-0.148
16.94,-0.017,-0.69,-0.695,-0.493,0.03,0
16.96,-0.017,-0.887,-0.695,-0.69,-0.087,0.119
16.98,-0.07,-0.789,-0.993,-0.69,0.059,-0.208
17,0.046,-0.986,-0.795,-0.986,0.03,0.089
17.02,-0.109,-1.183,-1.391,-1.184,-0.029,-0.178
17.04,0.057,-1.479,-1.093,-0.986,-0.029,0.119
17.06,-0.035,-1.38,-1.689,-1.282,0,-0.178
17.08,-0.027,-1.676,-1.59,-1.381,0.117,0.06
17.1,-0.049,-1.775,-1.59,-1.677,0.059,0.03
17.12,-0.082,-1.479,-1.788,-1.677,0,-0.119
17.14,0.04,-1.676,-1.49,-1.578,0.03,0.06
17.16,-0.119,-1.775,-1.788,-1.48,0.059,-0.178
17.18,0.04,-1.676,-1.59,-1.48,0,0.06
17.2,-0.074,-1.676,-1.788,-1.578,0,-0.148
17.22,-0.019,-1.775,-1.59,-1.48,0,0.06
17.24,-0.043,-1.775,-1.59,-1.48,0,-0.059
17.26,-0.064,-1.578,-1.788,-1.578,0.059,-0.089
17.28,0.036,-1.873,-1.59,-1.48,0,0.119
17.3,-0.115,-1.578,-1.888,-1.578,-0.029,-0.148
17.32,0.059,-1.578,-1.391,-1.48,0,0.119
17.34,-0.058,-1.578,-1.788,-1.578,0.03,-0.178
17.36,-0.005,-1.676,-1.49,-1.282,0,0.06
17.38,-0.051,-1.578,-1.391,-1.677,-0.058,0.06
17.4,-0.054,-1.479,-1.788,-1.381,0,-0.03
17.42,0.024,-1.578,-1.391,-1.48,-0.058,-0.03
17.44,-0.115,-1.479,-1.49,-1.381,0,-0.178
17.46,0.053,-1.775,-1.192,-1.184,0,0.119
17.48,-0.082,-1.183,-1.788,-1.578,0.059,-0.208
17.5,0.026,-1.479,-1.292,-1.381,0.059,0.06
17.52,-0.072,-1.578,-1.49,-1.48,-0.058,0
17.54,-0.023,-1.38,-1.391,-1.282,0.059,-0.059
17.56,-0.017,-1.578,-1.59,-1.184,0,0
17.58,-0.08,-1.479,-1.292,-1.48,0.059,0
17.6,0.006,-1.38,-1.391,-1.48,0,0
17.62,-0.08,-1.38,-1.59,-1.085,0.088,-0.148
17.64,0.018,-1.479,-1.292,-1.184,-0.029,0.149
17.66,-0.068,-1.183,-1.49,-1.381,-0.058,-0.119
17.68,0.008,-1.183,-1.093,-1.184,0.03,-0.03
17.7,-0.043,-1.183,-1.391,-1.184,-0.087,0
17.72,-0.06,-1.183,-0.993,-1.184,0,-0.089
17.74,-0.017,-1.38,-1.292,-0.986,0.03,-0.059
17.76,-0.086,-1.38,-1.192,-0.986,0.088,-0.119
17.78,-0.002,-1.38,-1.093,-1.085,-0.029,0.089
17.8,-0.119,-1.183,-1.391,-0.986,-0.058,-0.178
17.82,0.01,-1.085,-0.993,-0.986,0,0.06
17.84,-0.082,-1.282,-1.292,-1.085,-0.087,0
17.86,-0.056,-1.183,-0.894,-0.789,0.03,0
17.88,-0.027,-1.183,-1.192,-1.085,0,-0.059
17.9,-0.08,-0.986,-1.192,-0.789,0,-0.119
17.92,0.018,-1.183,-0.894,-0.986,0,0.119
17.94,-0.094,-1.183,-1.192,-0.789,0,-0.178
17.96,0.079,-1.183,-1.093,-0.888,-0.029,0.06
17.98,-0.056,-0.986,-1.292,-0.986,0.03,-0.267
18,0.049,-0.986,-0.795,-0.888,0.059,0.03
18.02,0.016,-0.986,-1.093,-0.888,0.059,-0.208
18.04,0.016,-0.69,-1.093,-0.789,0,0
18.06,0.024,-1.183,-0.894,-0.986,-0.029,0
18.08,-0.08,-0.887,-1.292,-0.986,0.059,-0.178
18.1,0.061,-1.183,-0.795,-0.888,0,0.119
18.12,-0.147,-1.183,-0.993,-0.888,-0.058,-0.089
18.14,-0.011,-1.085,-0.695,-0.888,0.059,0
18.16,-0.086,-1.085,-1.292,-0.888,-0.058,-0.059
