time,centroid_x,centroid_y,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z,velocity
37.02,1.815,0.117,-15.087,9.438,0.987,1.225,1.545,13.5
37.04,-1.001,-0.089,10.551,-18.479,-1.48,-1.865,1.308,13.28
37.06,-0.36,0.213,1.085,-22.751,0.592,0.146,-1.129,13.28
37.08,0.285,-0.23,-11.044,-10.829,2.565,1.021,-2.02,14.06
37.1,-0.578,-0.051,14.692,32.786,-1.874,-0.058,-0.98,14.06
37.12,0.653,-0.514,-11.438,13.909,2.763,0.875,2.14,13.5
37.14,-0.015,0.958,0.986,-10.233,-2.269,-0.728,1.308,13.5
37.16,-0.874,0.47,6.903,-1.788,0,-0.816,-2.377,13.39
37.18,0.637,-0.143,-6.409,-3.676,2.565,1.866,-2.971,13.39
37.2,0.9,-0.045,1.381,2.086,1.875,0.963,-0.505,13.22
37.22,-0.203,-0.337,3.451,2.186,-0.098,-0.349,0.654,13.22
37.24,0.259,0.086,-5.127,1.987,0.691,0.205,0.149,13.44
37.26,-0.16,-0.249,1.381,-1.59,-0.296,-0.495,-1.218,13.44
37.28,0.189,0.033,1.775,-2.285,0.592,0.263,-1.188,13.44
37.3,0.449,-0.275,-0.789,-0.199,0.987,0.817,-0.535,13.44
37.32,0.165,-0.165,1.381,2.086,0.691,-0.087,0.802,13.33
37.34,-0.094,-0.498,-0.394,0.099,0.888,0,0.684,13.33
37.36,0.083,-0.134,-0.296,-0.298,0.592,-0.145,0.386,13.33
37.38,0.155,-0.181,1.085,-0.099,0.198,0.409,-0.148,13.33
37.4,0.39,0.121,0.395,0.994,0.888,0.379,-0.059,13.39
37.42,0.245,0.094,0.592,1.093,0.296,0.205,0.476,13.39
37.44,0.179,-0.13,-1.38,0.696,0.395,0.146,0.743,13.33
37.46,0.063,-0.237,1.085,0.298,0.395,0.059,0.208,13.33
37.48,0.147,-0.316,0.986,0,0.888,0.35,0.149,13.39
37.5,0.316,-0.092,0.986,-0.099,0.296,0.35,0.208,13.39
37.52,0.271,-0.112,0.197,0.397,0.691,0.205,0.386,13.33
37.54,0.098,-0.081,-0.789,-0.199,-0.296,0.117,0.089,13.33
37.56,0.138,-0.328,0.395,0.099,0.79,0.03,-0.208,13.33
37.58,-0.002,-0.173,0.888,-0.993,0.494,0.175,-0.208,13.33
37.6,0.153,-0.181,0.099,-0.795,1.085,0.263,-0.505,13.39
37.62,0.144,0.041,0.986,-0.695,-0.493,0.263,0.208,13.39
37.64,1.28,0.405,1.381,0.099,-11.444,2.624,0.892,13.39
37.66,1.488,0.106,4.24,0.397,0.592,0.788,1.248,13.39
37.68,-0.395,0.18,-1.38,0.099,11.543,-0.816,1.397,13.33
37.7,-0.062,-0.337,1.381,0,-0.986,-0.553,-0.267,13.33
37.72,-0.239,-0.373,2.268,-0.199,2.861,-0.758,-1.545,13.11
37.74,0.49,-1.084,-0.887,0.099,-0.197,-0.874,-2.377,13.11
37.76,-0.437,-0.43,1.578,0.596,-13.121,-0.437,-1.604,13.11
37.78,-0.46,-0.447,-2.465,0.696,4.835,0.175,0.06,13.11
37.8,-0.209,-0.02,0.395,-0.199,-2.861,-0.758,-0.148,13.33
37.82,0.157,-0.143,0.69,0,2.269,0.35,0.06,13.33
37.84,0.545,-0.747,1.085,1.292,-1.085,0.554,-0.089,13.56
37.86,0.208,0.27,0.493,-0.199,3.355,0.35,-0.475,13.56
37.88,-0.443,-0.163,-1.775,-0.199,-2.368,-0.495,-0.564,13.5
37.9,-0.533,0.349,-1.972,0,1.184,-0.408,-0.535,13.5
37.92,0.053,-0.085,0.197,0.298,0.395,0.234,-0.089,13.56
37.94,0.371,-0.047,0.197,-0.199,1.283,0.525,0.149,13.56
37.96,-0.019,-0.253,0.296,0.298,-0.197,-0.379,0.416,13.56
37.98,-0.472,-0.22,0,0,0.494,-0.32,0.149,13.56
38,-0.644,-0.226,0.099,0.298,-0.098,-0.67,0.178,13.56
38.02,-0.033,-0.245,0.197,-0.199,0.691,0.03,0.06,13.56
38.04,0.151,-0.181,0.296,0.199,0.395,0.292,0.416,13.61
38.06,0.04,-0.089,0,0.596,0.691,0.059,0.476,13.61
38.08,-0.215,-0.034,-0.296,0.298,-0.493,-0.262,0.327,13.61
38.1,-0.39,-0.071,-0.197,0.199,0.099,-0.553,0,13.61
38.12,-0.092,-0.237,-0.394,-0.695,0.592,0.088,-0.089,13.61
38.14,-0.037,-0.241,0.197,0.199,1.48,0,-0.089,13.61
38.16,0.047,-0.288,-1.085,0.894,1.085,-0.262,0.149,13.67
38.18,-0.321,-0.245,-0.69,0.894,0.592,-0.32,0.208,13.67
38.2,-0.388,-0.192,-0.296,0.199,0.592,-0.553,0.119,13.67
38.22,-0.237,-0.071,0.69,-0.199,0.395,-0.058,-0.059,13.67
38.24,-0.013,-0.116,0.197,0.298,0.592,0.146,-0.356,13.73
38.26,-0.002,-0.089,0.493,-0.298,-0.197,-0.145,0.06,13.73
38.28,-0.243,-0.147,-0.296,0.497,-0.789,-0.204,-0.446,13.73
38.3,-0.188,-0.147,0,-0.199,0.099,-0.408,-0.356,13.73
38.32,-0.188,-0.145,0.888,-0.199,0.198,0.088,-0.178,13.84
38.34,-0.076,-0.308,0.197,0.497,1.283,0.175,-0.148,13.84
38.36,-0.094,-0.143,0.197,0.696,0.79,-0.145,-0.208,13.84
38.38,-0.184,-0.139,0.296,0.397,-0.493,-0.204,-0.238,13.84
38.4,-0.174,-0.236,0.493,0,-1.085,-0.437,0.119,13.89
38.42,-0.348,-0.112,0.789,-0.894,1.677,-0.349,-0.178,13.89
38.44,-0.019,-0.212,0.197,-0.298,0.987,-0.174,0.327,13.95
38.46,-0.17,-0.173,-0.493,0.099,0,-0.058,-0.059,13.95
38.48,-0.139,-0.204,0.592,0.795,-0.394,-0.174,-0.297,13.95
38.5,-0.141,-0.043,0.296,-0.298,0.296,-0.204,-0.208,13.95
38.52,-0.352,0.066,0.197,0.199,-0.296,-0.437,-0.416,14.01
38.54,-0.166,-0.063,0.099,-0.298,0.79,-0.058,-0.208,14.01
38.56,-0.256,-0.216,-0.296,0.099,-0.394,-0.087,-0.178,14.06
38.58,-0.147,-0.343,0,-0.695,-0.296,-0.466,-0.03,14.06
38.6,-0.205,-0.381,0,0.497,0.494,-0.145,0,14.12
38.62,-0.272,-0.43,-0.098,0.298,1.381,-0.233,0.149,14.12
38.64,-0.182,-0.337,-0.69,0.397,-0.197,-0.116,-0.208,14.18
38.66,-0.16,-0.116,-0.69,0.497,-0.296,-0.204,0.149,14.18
38.68,-0.156,0.066,0.592,0.696,-0.296,-0.233,-0.03,14.23
38.7,-0.209,0.19,-0.592,0,-0.493,-0.204,-0.208,14.23
38.72,-0.256,0.025,0.395,0.298,0.691,-0.291,-0.208,14.29
38.74,-0.198,-0.112,0.099,0.099,0.494,0.146,0.06,14.29
38.76,-0.156,-0.092,1.183,0.298,0,-0.174,0.089,14.29
38.78,-0.119,-0.239,0.395,-0.397,0.099,-0.233,0.268,14.29
38.8,-0.074,-0.236,0.296,-0.099,0.296,-0.174,-0.089,14.34
38.82,-0.192,-0.116,0.395,-0.397,-0.296,-0.262,-0.505,14.34
38.84,-0.078,-0.051,0.099,0.099,0.494,0.088,-0.208,14.4
38.86,-0.18,0.029,0.493,-0.199,0.395,0,-0.178,14.4
38.88,-0.096,-0.081,-0.69,-0.199,0.987,0.059,-0.03,14.4
38.9,-0.121,-0.045,0,0.199,0.198,-0.291,-0.119,14.4
38.92,-0.06,-0.161,0.296,-0.099,0.296,-0.204,-0.059,14.46
38.94,-0.188,-0.188,1.183,0,-0.493,-0.204,-0.327,14.46
38.96,-0.182,-0.286,0.592,-1.093,-0.493,-0.145,-0.475,14.46
38.98,-0.082,-0.343,0.888,0.298,0.888,-0.145,-0.208,14.46
39,-0.088,-0.265,0.296,-0.099,0.198,-0.116,-0.178,14.51
39.02,-0.147,-0.249,-0.493,-0.397,2.171,0.146,0.03,14.51
39.04,-0.103,-0.073,0.099,0.696,0,0.146,0,14.51
39.06,0.012,-0.043,0.197,0.696,0,-0.058,0.297,14.51
39.08,-0.029,-0.006,0.69,0.397,0.198,-0.174,0.149,14.57
39.1,-0.033,0.011,0.592,0,0.888,-0.058,-0.148,14.57
39.12,-0.101,-0.018,0.69,0.497,0.888,0,0.208,14.57
39.14,0.204,-0.212,0.197,-0.099,-0.493,0,0.03,14.57
39.16,-0.015,-0.375,0.888,0,0.592,-0.116,-0.208,14.63
39.18,0.169,-0.416,-0.69,-0.199,0.691,-0.116,-0.119,14.63
39.2,-0.039,-0.136,-1.183,0.298,0.888,0.059,-0.178,14.63
39.22,0.067,-0.157,-0.69,0.199,-0.197,0.35,-0.208,14.63
39.24,-0.003,-0.12,-0.197,0.397,-0.098,0.088,-0.178,14.63
39.26,0.114,-0.083,0.69,0.497,0.592,-0.233,-0.208,14.63
39.28,0.03,-0.071,0.69,0.099,0.592,-0.029,0.03,14.63
39.3,-0.039,-0.128,1.381,-0.695,0,0.059,0.03,14.63
39.32,0.138,-0.236,0.986,0.298,0.79,0.35,-0.148,14.68
39.34,0.049,-0.192,1.479,-0.695,0.296,-0.145,0.03,14.68
39.36,0.224,-0.363,0.888,0.099,-0.098,0.205,0.149,14.68
39.38,0.108,-0.051,1.183,0.199,0.198,0.03,0.149,14.68
39.4,0.022,-0.016,0.592,-0.298,-0.098,-0.262,-0.267,14.68
39.42,-0.003,0.058,0.592,-0.199,1.085,0.088,-0.178,14.68
39.44,-0.074,-0.047,0,-0.497,0.888,0.088,-0.267,14.68
39.46,0.149,-0.332,0,0,-0.098,0.263,-0.208,14.68
39.48,0.216,-0.239,0.789,0.696,1.085,0.146,-0.03,14.68
39.5,0.198,-0.285,-0.69,0.199,0.592,0.205,0.268,14.68
39.52,0.053,-0.108,0.493,0.894,-0.296,-0.087,0.06,14.68
39.54,0.067,-0.075,0.197,-0.199,0.099,0,-0.148,14.68
39.56,0.257,-0.094,0.789,0.397,-0.986,0.059,-0.089,14.68
39.58,0.085,-0.171,1.282,0.298,0.987,0.263,-0.208,14.68
39.6,0.144,-0.271,0,-0.298,1.283,0.088,0.06,14.68
39.62,0.147,-0.283,0.395,-0.993,1.579,0.263,-0.208,14.68
39.64,0.253,-0.32,0.099,0.497,0.888,0.175,0.119,14.68
39.66,0.247,-0.204,0.789,0,0.395,0.379,0.089,14.68
39.68,0.091,-0.145,0.493,-0.298,0.592,0.117,-0.178,14.63
39.7,0.343,-0.098,1.085,-0.298,-0.296,0.146,-0.356,14.63
39.72,0.145,-0.314,1.381,-0.298,0.987,0.379,-0.535,14.68
39.74,0.255,-0.357,-0.296,0.298,0.888,0.379,-0.297,14.68
39.76,0.108,-0.328,0.197,0.099,1.677,0.35,0.238,14.57
39.78,0.163,-0.379,0,0.696,0.296,0.205,0,14.57
39.8,0.273,-0.335,-0.197,-0.298,0.888,0.35,-0.267,14.63
39.82,0.33,-0.271,-0.592,0.397,0.198,0.35,-0.148,14.63
39.84,0.277,-0.269,0.197,-0.497,0,0.234,-0.119,14.63
39.86,0.185,-0.116,0.197,0,0.395,0.409,-0.089,14.63
39.88,0.208,0.274,0,0.298,0.888,0.35,-0.119,14.63
39.9,0.277,-0.038,0,0,0.395,0.379,0,14.63
39.92,0.416,-0.224,0.493,-0.099,1.283,0.438,-0.148,14.57
39.94,0.222,-0.412,0.395,0.596,0.592,0.234,0.119,14.57
39.96,0.377,-0.192,1.676,0.397,0.592,0.438,0.268,14.57
39.98,0.32,-0.175,0.69,0,0.888,0.146,0.119,14.57
40,0.39,-0.161,1.183,-0.397,1.085,0.321,-0.059,14.51
40.02,0.428,-0.392,0.69,-0.199,0.395,0.554,-0.208,14.51
40.04,0.445,-0.285,0.69,-0.199,0,0.263,-0.03,14.46
40.06,0.253,-0.13,0.888,-0.497,0,0.409,-0.119,14.46
40.08,0.408,0.162,0.888,-0.199,0.888,0.35,-0.059,14.51
40.1,0.281,-0.006,0.888,0.696,0.395,0.263,-0.208,14.51
40.12,0.343,-0.261,0.789,-0.298,0.987,0.263,0.06,14.46
40.14,0.375,-0.136,0.69,0.298,-0.296,0.263,-0.208,14.46
40.16,0.294,-0.147,0.789,0.099,0.198,0.409,0.03,14.46
40.18,0.243,0.129,0.493,0.099,1.579,0.263,0.03,14.46
40.2,0.177,-0.138,0.099,0.298,1.579,0.234,-0.03,14.4
40.22,0.292,-0.234,0.395,0,0.691,0.409,-0.059,14.4
40.24,0.467,-0.463,0,0,1.283,0.35,-0.178,14.4
40.26,0.242,-0.171,0.69,-0.099,1.283,0.35,-0.178,14.4
40.28,0.128,-0.114,0.296,-0.099,1.776,0.263,-0.416,14.34
40.3,0.253,-0.096,-0.592,0.696,0.494,0.467,-0.356,14.34
40.32,0.345,-0.439,0,0.099,0.395,0.205,-0.238,14.34
40.34,0.424,-0.498,-0.197,0.298,-0.493,0.409,-0.089,14.34
40.36,0.232,-0.255,0.197,0.099,1.579,0.35,0.06,14.34
40.38,0.208,-0.085,0.296,0.596,0.79,0.409,0.297,14.34
40.4,0.328,-0.175,-0.197,0.099,0.395,0.554,0.178,14.34
40.42,0.463,-0.175,1.085,-0.596,0.592,0.321,0.297,14.34
40.44,0.453,-0.118,0.197,-0.695,0.395,0.321,-0.059,14.29
40.46,0.471,0.107,0.986,-0.199,1.677,0.584,-0.178,14.29
40.48,0.436,0.102,0.888,-0.497,0.888,0.671,-0.267,14.18
40.5,0.6,-0.106,0.296,0,0.888,0.671,0.208,14.18
40.52,0.567,-0.3,1.085,-0.298,1.085,0.758,-0.148,14.12
40.54,0.612,-0.21,0.493,0.696,1.085,0.671,-0.089,14.12
40.56,0.61,-0.075,0.197,0,1.283,0.584,-0.089,14.06
40.58,0.657,-0.041,0.69,0.497,0.987,0.613,-0.089,14.06
40.6,0.586,-0.12,0.69,0.298,1.283,0.554,0,14.01
40.62,0.704,-0.202,0.197,-0.397,1.381,0.613,0.119,14.01
40.64,0.641,-0.188,0.197,0.397,0.888,0.7,-0.148,13.95
40.66,0.724,-0.104,0.789,0.298,1.283,0.613,0.208,13.95
40.68,0.702,-0.067,1.282,0.497,0.987,0.7,0.119,13.84
40.7,0.647,-0.053,1.479,0,1.184,0.671,0,13.84
40.72,0.824,-0.136,2.071,0,0.198,0.817,-0.148,13.78
40.74,0.816,-0.187,1.874,0.099,1.381,0.904,-0.03,13.78
40.76,0.902,-0.239,2.071,-0.894,0.198,0.758,-0.178,13.73
40.78,0.865,-0.043,1.381,0,1.973,0.613,-0.059,13.73
40.8,0.861,-0.106,0.888,0.298,1.381,0.963,-0.059,13.61
40.82,0.957,-0.288,0.986,0.596,1.579,1.021,0.208,13.61
40.84,0.904,-0.416,1.085,0.199,1.579,0.963,-0.03,13.5
40.86,1.016,-0.243,3.156,-0.894,0.592,0.992,0,13.5
40.88,0.953,-0.175,2.367,0,1.184,1.021,0.03,13.39
40.9,1.049,0.017,1.381,0.497,0.592,0.875,-0.148,13.39
40.92,0.933,-0.206,0.888,1.093,1.085,0.788,0,13.28
40.94,0.926,-0.269,0.888,-0.695,1.579,0.875,0,13.28
40.96,0.959,-0.341,0.789,0,2.072,0.992,-0.059,13.22
40.98,0.802,-0.075,1.183,0.099,1.973,0.875,-0.03,13.22
41,0.965,-0.188,0.888,0.596,1.875,0.992,-0.119,13.05
41.02,0.926,0.002,1.676,0.298,1.381,0.963,-0.059,13.05
41.04,0.871,-0.257,1.578,0.497,1.283,0.992,0.06,12.94
41.06,0.929,-0.096,0.888,-0.397,0.592,0.904,-0.148,12.94
41.08,0.929,-0.139,1.381,0.099,0.79,0.817,0.03,12.83
41.1,0.812,-0.053,0.592,-0.099,0.987,0.817,-0.059,12.83
41.12,0.935,-0.12,1.085,-0.695,1.085,1.021,0.06,12.71
41.14,0.804,0.035,0.888,-0.695,0.592,0.817,-0.208,12.71
41.16,0.933,-0.057,1.381,0.497,1.381,0.846,-0.059,12.66
41.18,0.837,-0.083,0.986,-0.397,1.677,0.875,-0.416,12.66
41.2,0.826,0.115,0.986,0.099,1.973,1.021,-0.148,12.49
41.22,0.922,-0.034,0.986,0,1.085,1.079,-0.178,12.49
41.24,0.871,0.029,0.888,-0.199,0.888,1.021,-0.059,12.38
41.26,0.971,-0.067,0.789,0,1.283,1.05,-0.089,12.38
41.28,1.067,0.139,1.183,-0.199,1.184,1.079,0.119,12.26
41.3,0.824,-0.087,1.381,0.298,1.677,0.904,0.119,12.26
41.32,0.929,0.084,0.296,0.497,1.085,0.904,0.03,12.21
41.34,1.008,-0.139,0.789,0.497,1.579,0.992,0.297,12.21
41.36,0.92,-0.181,0.986,0.298,1.085,0.846,0,12.09
41.38,0.996,-0.1,0.888,-0.199,1.283,1.021,-0.059,12.09
41.4,1.096,0.031,1.578,-0.199,0.888,1.137,-0.089,11.98
41.42,0.943,0.115,1.479,0,0.79,1.021,-0.297,11.98
41.44,1.163,0.009,1.183,-0.298,1.283,0.933,0,11.81
41.46,0.99,0.133,1.578,-0.298,1.776,1.05,-0.297,11.81
41.48,0.949,-0.061,1.183,0,1.776,1.05,-0.148,11.7
41.5,1.114,0.023,0.789,-0.298,1.085,1.05,0.03,11.7
41.52,0.892,0.066,0.789,0.199,1.283,0.963,-0.089,11.59
41.54,0.984,-0.139,0.888,0,1.085,1.137,-0.089,11.59
41.56,0.912,0.037,1.183,0,1.776,1.05,-0.059,11.48
41.58,0.857,-0.153,1.085,0.497,1.579,0.963,-0.267,11.48
41.6,1.09,-0.016,0.986,0,1.579,0.904,0.208,11.36
41.62,0.763,-0.057,0.69,-0.497,0.888,0.875,0.089,11.36
41.64,1.053,-0.073,-0.098,-0.099,1.776,0.963,0.089,11.25
41.66,0.935,0.041,1.085,0.298,0.691,1.021,0.149,11.25
41.68,0.894,-0.069,0.888,0.298,1.085,0.963,0.03,11.14
41.7,1.053,0.058,1.085,-0.199,0.987,1.05,0.06,11.14
41.72,0.89,0.117,1.085,0,0.888,1.167,-0.089,11.08
41.74,0.978,-0.014,1.381,-0.199,1.776,0.904,-0.119,11.08
41.76,0.929,0.174,1.479,-0.497,1.579,0.963,0,10.91
41.78,0.877,-0.098,1.381,0.099,1.184,0.875,-0.178,10.91
41.8,0.98,-0.134,1.282,-0.199,1.283,0.875,-0.238,10.8
41.82,0.922,-0.106,1.381,-0.397,0.888,0.933,-0.178,10.8
41.84,0.998,-0.092,1.183,0,1.579,0.933,-0.178,10.69
41.86,0.986,0.07,1.874,-0.695,1.283,1.108,-0.148,10.69
41.88,1.049,-0.026,0.592,0.596,1.184,0.875,-0.03,10.58
41.9,1.014,-0.067,0.395,0.298,1.184,0.963,0.06,10.58
41.92,0.871,0.125,1.676,0,1.776,0.963,-0.148,10.46
41.94,1.029,0.284,1.282,-0.199,1.776,1.05,-0.148,10.46
41.96,0.928,0.386,1.183,-0.199,1.184,0.875,-0.297,10.35
41.98,1.112,0.1,0.493,-0.795,1.579,0.963,-0.148,10.35
42,1,0.009,1.874,0,1.48,0.992,-0.059,10.24
42.02,0.971,0.111,1.874,-0.596,1.283,0.817,-0.089,10.24
42.04,1.096,0.264,1.578,-0.199,1.48,1.079,-0.059,10.13
42.06,0.959,0.211,1.183,-0.199,1.973,1.021,0,10.13
42.08,0.984,0.133,1.578,0.397,1.579,0.875,0,10.01
42.1,0.977,-0.028,0.296,-0.199,1.283,0.933,-0.089,10.01
42.12,1.024,-0.04,1.578,0.696,1.085,0.963,-0.178,9.9
42.14,0.898,0.088,1.479,0,1.381,0.875,-0.238,9.9
42.16,0.975,0.155,1.578,0.397,0.592,0.963,0,9.73
42.18,0.994,0.223,2.268,-0.397,0.592,0.904,-0.208,9.73
42.2,1.016,0.254,1.381,0.099,1.283,1.079,0.119,9.68
42.22,0.912,0.254,1.578,-0.397,0.888,0.875,-0.089,9.68
42.24,0.957,0.347,1.874,-0.397,1.283,1.021,-0.089,9.51
42.26,0.998,0.419,1.874,-0.497,1.085,0.904,0,9.51
42.28,0.922,0.343,1.085,-0.199,1.579,0.963,-0.089,9.45
42.3,0.912,0.339,1.578,0.099,0.987,0.817,0,9.45
42.32,1.012,0.186,1.085,-0.397,0.888,0.875,-0.089,9.34
42.34,0.939,0.151,0.69,-0.298,1.381,0.963,0.03,9.34
42.36,0.879,0.311,1.183,-0.199,1.48,0.875,-0.267,9.23
42.38,0.998,0.376,0.789,0.298,1.283,0.963,0.06,9.23
42.4,0.879,0.288,1.085,-0.695,1.48,0.904,-0.178,9.11
42.42,1.018,0.229,1.282,0.298,1.085,1.05,0.06,9.11
42.44,0.843,0.292,0.69,-0.397,1.973,0.817,-0.208,9.06
42.46,0.988,0.36,0.888,-0.497,1.677,0.992,0,9.06
42.48,0.89,0.27,1.381,0,1.381,0.963,-0.208,8.94
42.5,1.098,0.102,0.789,0.199,1.48,0.992,0.03,8.94
42.52,0.871,0.043,1.282,0,1.776,0.933,0,8.78
42.54,1.076,0.017,0.986,0.497,1.184,0.933,0.119,8.78
42.56,1.029,0.143,1.085,0.497,1.085,0.933,0.268,8.66
42.58,0.967,0.315,1.578,-0.099,2.072,0.875,-0.089,8.66
42.6,1.037,0.311,1.381,-0.795,1.776,1.021,0,8.61
42.62,0.922,0.247,1.381,0,1.48,0.904,-0.119,8.61
42.64,1.026,0.211,0.986,-0.298,1.381,0.992,0,8.44
42.66,0.929,0.315,1.085,-0.497,1.283,0.875,-0.297,8.44
42.68,0.933,0.294,0.986,-0.199,1.085,0.875,0,8.33
42.7,0.804,0.405,0.592,-0.497,1.48,0.817,-0.327,8.33
42.72,0.828,0.233,1.085,0,1.283,0.788,0.03,8.27
42.74,0.71,0.202,1.578,-0.199,1.085,0.817,-0.297,8.27
42.76,0.859,0.233,1.578,-0.199,0.691,0.788,0.06,8.21
42.78,0.645,0.333,1.578,-0.397,0.592,0.671,-0.267,8.21
42.8,0.737,0.643,1.183,-0.298,0.691,0.729,-0.297,8.1
42.82,0.637,0.554,1.381,-0.298,1.381,0.729,-0.148,8.1
42.84,0.671,0.358,0.395,0,1.085,0.554,-0.059,8.04
42.86,0.653,0.396,1.874,0.199,0.691,0.554,-0.03,8.04
42.88,0.641,0.376,1.479,-0.397,0.888,0.525,-0.178,7.93
42.9,0.62,0.433,0.986,-0.199,0.395,0.525,0.06,7.93
42.92,0.541,0.415,0.789,-0.199,0.592,0.554,-0.267,7.88
42.94,0.683,0.417,0.592,-0.298,0.888,0.467,-0.148,7.88
42.96,0.541,0.337,0.69,-0.298,0.296,0.525,-0.267,7.82
42.98,0.692,0.523,0.592,-0.397,0.888,0.613,-0.059,7.82
43,0.451,0.45,0.099,0,0.987,0.467,-0.03,7.82
43.02,0.487,0.468,0.69,-0.397,1.283,0.409,0,7.82
43.04,0.49,0.394,1.183,-0.298,-0.098,0.729,0.119,7.76
43.06,0.553,0.368,0.888,0,0.395,0.379,-0.03,7.76
43.08,0.408,0.492,0.888,-0.099,1.085,0.35,-0.178,7.71
43.1,0.341,0.499,0.197,0.298,1.677,0.35,-0.208,7.71
43.12,0.367,0.425,0.789,0.099,0.691,0.409,0,7.71
43.14,0.389,0.37,1.381,-0.199,0.296,0.409,-0.267,7.71
43.16,0.436,0.352,0.986,-0.397,1.085,0.321,-0.03,7.65
43.18,0.328,0.505,1.085,-0.695,0.691,0.409,-0.238,7.65
43.2,0.345,0.401,0.888,0.199,0.79,0.35,-0.208,7.59
43.22,0.33,0.364,0.888,-0.199,0.592,0.467,-0.119,7.59
43.24,0.281,0.376,1.183,0.199,0.592,0.263,-0.208,7.59
43.26,0.406,0.429,0.888,0.199,0.79,0.409,-0.089,7.59
43.28,0.389,0.384,0.789,-0.199,0.691,0.409,-0.148,7.54
43.3,0.357,0.474,1.183,0.099,0.691,0.175,-0.178,7.54
43.32,0.308,0.466,0.592,0.397,0.494,0.379,0.03,7.54
43.34,0.294,0.533,1.381,-0.099,0.691,0.263,-0.208,7.54
43.36,0.414,0.484,1.183,-0.199,0.987,0.467,-0.03,7.48
43.38,0.338,0.441,0.888,-0.099,0.395,0.263,-0.089,7.48
43.4,0.359,0.46,0.69,0,1.085,0.292,-0.03,7.48
43.42,0.277,0.494,0.789,0,0.198,0.379,-0.178,7.48
43.44,0.39,0.439,1.085,-0.099,1.085,0.496,-0.089,7.48
43.46,0.439,0.419,1.085,-0.397,0.198,0.292,-0.119,7.48
43.48,0.41,0.429,1.183,0,0.592,0.409,-0.208,7.48
43.5,0.34,0.505,1.183,-0.199,0.691,0.292,-0.089,7.48
43.52,0.304,0.47,1.085,-0.397,0.888,0.321,-0.208,7.43
43.54,0.51,0.466,0.493,-0.099,0.691,0.409,0,7.43
43.56,0.298,0.531,0.789,-0.397,0.494,0.438,-0.148,7.37
43.58,0.404,0.435,0.986,0.397,0.79,0.321,0.03,7.37
43.6,0.406,0.641,1.183,0.099,0,0.379,-0.148,7.37
43.62,0.289,0.525,1.085,0.696,1.184,0.263,-0.148,7.37
43.64,0.263,0.49,1.381,0.397,0.494,0.379,0.03,7.37
43.66,0.292,0.529,1.183,-0.397,1.283,0.205,-0.208,7.37
43.68,0.426,0.515,1.085,-0.199,0.494,0.409,0,7.31
43.7,0.312,0.419,0.888,0,0.592,0.467,-0.148,7.31
43.72,0.443,0.509,1.183,0,0.987,0.321,-0.089,7.31
43.74,0.349,0.545,0.888,-0.497,0.888,0.409,-0.178,7.31
43.76,0.375,0.507,0.789,-0.397,1.381,0.35,-0.208,7.26
43.78,0.39,0.466,1.183,-0.497,0.888,0.467,-0.208,7.26
43.8,0.332,0.384,1.183,-0.099,0.888,0.205,0.03,7.26
43.82,0.375,0.509,0.493,-0.199,0,0.175,0.06,7.26
43.84,0.336,0.494,0.888,0,1.184,0.263,-0.089,7.26
43.86,0.367,0.329,0.493,-0.199,1.283,0.263,-0.089,7.26
43.88,0.222,0.529,0.493,-0.199,1.184,0.35,-0.208,7.2
43.9,0.406,0.425,0.69,0.199,0.888,0.467,0,7.2
43.92,0.332,0.527,1.381,0.099,0.987,0.35,-0.178,7.2
43.94,0.341,0.494,1.183,0.397,1.283,0.35,-0.148,7.2
43.96,0.259,0.503,1.282,-0.298,0.395,0.35,-0.178,7.2
43.98,0.291,0.59,0.69,0,0.691,0.409,-0.238,7.2
44,0.379,0.548,0.888,0.099,0.691,0.35,-0.148,7.2
44.02,0.212,0.47,0.888,-0.397,0.592,0.263,-0.267,7.2
44.04,0.265,0.48,0.888,-0.199,0.888,0.205,-0.089,7.2
44.06,0.255,0.496,0.986,0,0.592,0.409,-0.178,7.2
44.08,0.157,0.492,0.592,-0.397,0.494,0.088,-0.208,7.2
44.1,0.267,0.562,0.493,-0.397,0.395,0.117,0.119,7.2
44.12,0.044,0.613,0.69,-0.099,0.592,0.088,-0.178,7.2
44.14,0.081,0.707,0.888,0.397,0.592,0.059,-0.03,7.2
44.16,0.11,0.694,1.085,-0.298,-0.098,0.03,-0.03,7.2
44.18,-0.009,0.523,0.592,0.497,0.79,0.059,-0.356,7.2
44.2,0.181,0.394,0.888,-0.199,0.592,0.146,-0.03,7.2
44.22,0.006,0.499,1.085,-0.596,0.691,0.059,-0.238,7.2
44.24,0.1,0.688,0.69,-0.397,1.184,-0.058,-0.089,7.2
44.26,0.077,0.694,0.197,-0.397,0.395,0.263,-0.148,7.2
44.28,-0.023,0.611,0.69,-0.497,0.888,0,-0.327,7.26
44.3,0.153,0.476,0.69,-0.199,0.395,0.205,-0.148,7.26
44.32,-0.07,0.57,1.183,-0.695,0.494,0.146,-0.267,7.26
44.34,0.046,0.507,1.183,0.298,0.198,-0.058,-0.208,7.26
44.36,0.126,0.697,0.69,0.298,0.395,0.292,-0.059,7.26
44.38,-0.143,0.601,1.085,-0.199,0.592,-0.145,-0.327,7.26
44.4,0.157,0.582,0.197,0.099,0.888,0.146,-0.119,7.31
